id,date,excercise_list,workout_fun_factor,duration,cals_burnt,mood,activeness
733,20120103,"[31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3.0,31.0,124.0,2.0,1.0
734,20120104,"[1, 7, 8, 13, 47, 7, 13, 39, 37, 0, 0, 0]",5.0,83.0,507.22222222222223,2.0,1.0
735,20120105,"[47, 7, 13, 39, 37, 31, 0, 0, 0, 0, 0, 0]",3.0,92.0,590.3333333333334,0.0,2.0
736,20120106,"[24, 32, 37, 26, 15, 45, 0, 0, 0, 0, 0, 0]",3.0,100.0,683.3333333333333,1.0,2.0
737,20120107,"[50, 48, 43, 42, 41, 4, 9, 43, 10, 11, 12, 23]",1.0,62.0,439.16666666666674,1.0,2.0
738,20120108,"[27, 50, 2, 29, 23, 28, 25, 0, 0, 0, 0, 0]",0.0,110.0,1123.5714285714284,2.0,2.0
739,20120109,"[47, 7, 13, 39, 37, 31, 0, 0, 0, 0, 0, 0]",0.0,111.0,712.25,0.0,0.0
740,20120110,"[3, 21, 8, 7, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,103.0,618.0,0.0,0.0
741,20120111,"[22, 13, 37, 39, 44, 16, 5, 0, 0, 0, 0, 0]",4.0,73.0,411.9285714285715,0.0,2.0
742,20120112,"[1, 7, 8, 13, 47, 7, 13, 39, 37, 0, 0, 0]",0.0,71.0,433.88888888888897,2.0,1.0
743,20120113,"[31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,44.0,176.0,1.0,0.0
744,20120114,"[7, 8, 6, 13, 44, 0, 0, 0, 0, 0, 0, 0]",3.0,56.0,330.4,2.0,2.0
745,20120115,"[14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5.0,119.0,476.0,2.0,0.0
746,20120116,"[50, 48, 43, 42, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,101.0,732.25,2.0,1.0
747,20120117,"[34, 33, 47, 32, 1, 0, 0, 0, 0, 0, 0, 0]",2.0,50.0,220.0,0.0,2.0
748,20120118,"[17, 20, 19, 46, 22, 2, 0, 0, 0, 0, 0, 0]",1.0,52.0,242.66666666666663,0.0,0.0
749,20120119,"[47, 7, 13, 39, 37, 31, 0, 0, 0, 0, 0, 0]",5.0,113.0,725.0833333333334,2.0,2.0
750,20120120,"[24, 32, 37, 26, 15, 45, 24, 22, 0, 0, 0, 0]",4.0,54.0,364.5,2.0,1.0
751,20120121,"[14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3.0,50.0,200.0,1.0,1.0
752,20120122,"[34, 33, 47, 32, 1, 0, 0, 0, 0, 0, 0, 0]",1.0,108.0,475.19999999999993,2.0,0.0
753,20120123,"[24, 32, 37, 26, 15, 45, 24, 22, 0, 0, 0, 0]",2.0,99.0,668.25,0.0,0.0
754,20120124,"[1, 7, 8, 13, 44, 0, 0, 0, 0, 0, 0, 0]",0.0,106.0,540.6,1.0,0.0
755,20120125,"[3, 21, 8, 7, 0, 0, 0, 0, 0, 0, 0, 0]",3.0,30.0,180.0,0.0,0.0
756,20120126,"[16, 5, 6, 39, 37, 44, 32, 26, 0, 0, 0, 0]",0.0,43.0,282.1875,0.0,2.0
757,20120127,"[32, 37, 44, 15, 45, 5, 6, 0, 0, 0, 0, 0]",1.0,104.0,616.5714285714286,1.0,0.0
758,20120128,"[24, 32, 37, 26, 15, 45, 24, 22, 0, 0, 0, 0]",4.0,84.0,567.0,2.0,2.0
759,20120129,"[16, 5, 6, 34, 47, 0, 0, 0, 0, 0, 0, 0]",3.0,98.0,607.6,1.0,0.0
760,20120130,"[7, 8, 6, 13, 44, 0, 0, 0, 0, 0, 0, 0]",4.0,31.0,182.9,0.0,1.0
761,20120131,"[32, 37, 44, 15, 45, 5, 6, 0, 0, 0, 0, 0]",4.0,110.0,652.142857142857,1.0,1.0
762,20120201,"[24, 32, 37, 26, 15, 45, 0, 0, 0, 0, 0, 0]",0.0,87.0,594.5,1.0,1.0
763,20120202,"[27, 50, 2, 29, 23, 28, 25, 0, 0, 0, 0, 0]",0.0,38.0,388.1428571428572,2.0,1.0
764,20120203,"[50, 48, 43, 42, 41, 4, 9, 43, 10, 11, 12, 23]",0.0,49.0,347.08333333333326,0.0,0.0
765,20120204,"[30, 26, 49, 24, 29, 23, 28, 25, 0, 0, 0, 0]",1.0,66.0,680.625,0.0,0.0
766,20120205,"[50, 48, 43, 42, 40, 35, 27, 25, 23, 2, 36, 0]",1.0,58.0,543.090909090909,1.0,1.0
767,20120206,"[30, 26, 49, 24, 29, 23, 28, 25, 0, 0, 0, 0]",3.0,94.0,969.375,2.0,1.0
768,20120207,"[34, 33, 47, 32, 1, 0, 0, 0, 0, 0, 0, 0]",5.0,74.0,325.6,1.0,0.0
769,20120208,"[16, 5, 6, 34, 47, 0, 0, 0, 0, 0, 0, 0]",3.0,79.0,489.80000000000007,0.0,2.0
770,20120209,"[16, 5, 6, 34, 47, 0, 0, 0, 0, 0, 0, 0]",2.0,105.0,651.0,2.0,2.0
771,20120210,"[30, 26, 49, 24, 29, 23, 28, 25, 0, 0, 0, 0]",3.0,96.0,990.0,0.0,0.0
772,20120211,"[27, 50, 2, 29, 23, 28, 25, 0, 0, 0, 0, 0]",1.0,108.0,1103.142857142857,1.0,2.0
773,20120212,"[27, 50, 2, 29, 23, 28, 25, 0, 0, 0, 0, 0]",3.0,63.0,643.5,2.0,2.0
774,20120213,"[30, 26, 49, 24, 29, 23, 28, 25, 0, 0, 0, 0]",4.0,104.0,1072.5,1.0,1.0
775,20120214,"[34, 33, 47, 32, 1, 0, 0, 0, 0, 0, 0, 0]",5.0,33.0,145.2,2.0,0.0
776,20120215,"[24, 32, 37, 26, 15, 45, 24, 22, 0, 0, 0, 0]",3.0,45.0,303.75,1.0,1.0
777,20120216,"[1, 7, 8, 13, 44, 0, 0, 0, 0, 0, 0, 0]",1.0,93.0,474.3,1.0,0.0
778,20120217,"[34, 33, 47, 32, 1, 0, 0, 0, 0, 0, 0, 0]",1.0,45.0,198.0,2.0,2.0
779,20120218,"[50, 48, 43, 42, 41, 4, 9, 43, 10, 11, 12, 23]",2.0,71.0,502.9166666666667,1.0,0.0
780,20120219,"[1, 7, 8, 13, 44, 0, 0, 0, 0, 0, 0, 0]",3.0,85.0,433.5,1.0,1.0
781,20120220,"[16, 5, 6, 39, 37, 44, 32, 26, 0, 0, 0, 0]",2.0,51.0,334.6875,2.0,2.0
782,20120221,"[32, 37, 44, 15, 45, 5, 6, 0, 0, 0, 0, 0]",2.0,104.0,616.5714285714286,1.0,2.0
783,20120222,"[17, 20, 19, 46, 22, 2, 0, 0, 0, 0, 0, 0]",3.0,49.0,228.66666666666669,2.0,1.0
784,20120223,"[24, 32, 37, 26, 15, 45, 0, 0, 0, 0, 0, 0]",4.0,113.0,772.1666666666667,1.0,2.0
785,20120224,"[24, 32, 37, 26, 15, 45, 24, 22, 0, 0, 0, 0]",4.0,45.0,303.75,2.0,1.0
786,20120225,"[34, 33, 47, 32, 1, 0, 0, 0, 0, 0, 0, 0]",3.0,74.0,325.6,0.0,0.0
787,20120226,"[17, 20, 19, 46, 22, 2, 0, 0, 0, 0, 0, 0]",1.0,56.0,261.3333333333333,2.0,1.0
788,20120227,"[50, 48, 43, 42, 40, 35, 27, 25, 23, 2, 36, 0]",0.0,35.0,327.7272727272727,1.0,2.0
789,20120228,"[31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4.0,67.0,268.0,2.0,1.0
790,20120229,"[3, 21, 8, 7, 0, 0, 0, 0, 0, 0, 0, 0]",5.0,118.0,708.0,0.0,1.0
791,20120301,"[50, 48, 43, 42, 0, 0, 0, 0, 0, 0, 0, 0]",4.0,61.0,442.25,0.0,2.0
792,20120302,"[14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,46.0,184.0,2.0,2.0
793,20120303,"[24, 32, 37, 26, 15, 45, 24, 22, 0, 0, 0, 0]",0.0,68.0,459.0,2.0,0.0
794,20120304,"[13, 39, 37, 44, 0, 0, 0, 0, 0, 0, 0, 0]",3.0,61.0,366.0,2.0,0.0
795,20120305,"[50, 48, 43, 42, 0, 0, 0, 0, 0, 0, 0, 0]",2.0,42.0,304.5,2.0,2.0
796,20120306,"[22, 13, 37, 39, 44, 16, 5, 0, 0, 0, 0, 0]",0.0,100.0,564.2857142857143,1.0,2.0
797,20120307,"[34, 33, 47, 32, 1, 0, 0, 0, 0, 0, 0, 0]",1.0,69.0,303.6,0.0,2.0
798,20120308,"[34, 33, 47, 32, 1, 0, 0, 0, 0, 0, 0, 0]",0.0,79.0,347.6,1.0,1.0
799,20120309,"[34, 33, 47, 32, 1, 0, 0, 0, 0, 0, 0, 0]",2.0,117.0,514.8000000000001,0.0,2.0
800,20120310,"[1, 7, 8, 13, 44, 0, 0, 0, 0, 0, 0, 0]",0.0,59.0,300.90000000000003,1.0,0.0
801,20120311,"[30, 26, 49, 24, 29, 23, 28, 25, 0, 0, 0, 0]",1.0,111.0,1144.6875,2.0,2.0
802,20120312,"[14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3.0,97.0,388.0,2.0,2.0
803,20120313,"[50, 48, 43, 42, 41, 4, 9, 43, 10, 11, 12, 23]",2.0,42.0,297.5,2.0,2.0
804,20120314,"[47, 7, 13, 39, 37, 31, 0, 0, 0, 0, 0, 0]",5.0,115.0,737.9166666666667,2.0,0.0
805,20120315,"[1, 7, 8, 13, 47, 7, 13, 39, 37, 0, 0, 0]",1.0,51.0,311.6666666666667,2.0,1.0
806,20120316,"[13, 39, 37, 44, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,50.0,300.0,0.0,1.0
807,20120317,"[13, 39, 37, 44, 0, 0, 0, 0, 0, 0, 0, 0]",2.0,30.0,180.0,2.0,0.0
808,20120318,"[13, 39, 37, 44, 0, 0, 0, 0, 0, 0, 0, 0]",4.0,61.0,366.0,0.0,2.0
809,20120319,"[30, 26, 49, 24, 29, 23, 28, 25, 0, 0, 0, 0]",3.0,98.0,1010.625,0.0,0.0
810,20120320,"[50, 48, 43, 42, 0, 0, 0, 0, 0, 0, 0, 0]",3.0,119.0,862.75,0.0,1.0
811,20120321,"[16, 5, 6, 39, 37, 44, 32, 26, 0, 0, 0, 0]",1.0,95.0,623.4375,0.0,1.0
812,20120322,"[7, 8, 6, 13, 44, 0, 0, 0, 0, 0, 0, 0]",4.0,115.0,678.5,2.0,1.0
813,20120323,"[3, 21, 8, 7, 0, 0, 0, 0, 0, 0, 0, 0]",3.0,41.0,246.0,1.0,1.0
814,20120324,"[24, 32, 37, 26, 15, 45, 24, 22, 0, 0, 0, 0]",0.0,40.0,270.0,1.0,1.0
815,20120325,"[31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,116.0,464.0,0.0,1.0
816,20120326,"[24, 32, 37, 26, 15, 45, 24, 22, 0, 0, 0, 0]",2.0,55.0,371.25,1.0,2.0
817,20120327,"[24, 32, 37, 26, 15, 45, 0, 0, 0, 0, 0, 0]",1.0,34.0,232.3333333333333,1.0,2.0
818,20120328,"[3, 21, 8, 7, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,40.0,240.0,2.0,0.0
819,20120329,"[50, 48, 43, 42, 41, 4, 9, 43, 10, 11, 12, 23]",1.0,80.0,566.6666666666667,2.0,0.0
820,20120330,"[50, 48, 43, 42, 41, 4, 9, 43, 10, 11, 12, 23]",1.0,67.0,474.5833333333333,0.0,2.0
821,20120331,"[50, 48, 43, 42, 0, 0, 0, 0, 0, 0, 0, 0]",5.0,72.0,522.0,2.0,0.0
822,20120401,"[1, 7, 8, 13, 47, 7, 13, 39, 37, 0, 0, 0]",2.0,103.0,629.4444444444445,0.0,2.0
823,20120402,"[16, 5, 6, 34, 47, 0, 0, 0, 0, 0, 0, 0]",2.0,109.0,675.8000000000001,2.0,0.0
824,20120403,"[7, 8, 6, 13, 44, 0, 0, 0, 0, 0, 0, 0]",3.0,105.0,619.5,1.0,1.0
825,20120404,"[47, 7, 13, 39, 37, 31, 0, 0, 0, 0, 0, 0]",3.0,80.0,513.3333333333335,1.0,1.0
826,20120405,"[1, 7, 8, 13, 47, 7, 13, 39, 37, 0, 0, 0]",3.0,58.0,354.44444444444446,2.0,0.0
827,20120406,"[34, 33, 47, 32, 1, 0, 0, 0, 0, 0, 0, 0]",4.0,61.0,268.40000000000003,2.0,2.0
828,20120407,"[1, 7, 8, 13, 47, 7, 13, 39, 37, 0, 0, 0]",5.0,78.0,476.6666666666666,2.0,1.0
829,20120408,"[17, 20, 19, 46, 22, 2, 0, 0, 0, 0, 0, 0]",1.0,118.0,550.6666666666667,2.0,1.0
830,20120409,"[50, 48, 43, 42, 41, 4, 9, 43, 10, 11, 12, 23]",3.0,107.0,757.9166666666665,1.0,0.0
831,20120410,"[34, 33, 47, 32, 1, 0, 0, 0, 0, 0, 0, 0]",1.0,44.0,193.6,1.0,2.0
832,20120411,"[7, 8, 6, 13, 44, 0, 0, 0, 0, 0, 0, 0]",5.0,105.0,619.5,0.0,2.0
833,20120412,"[31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,33.0,132.0,1.0,1.0
834,20120413,"[17, 20, 19, 46, 22, 2, 0, 0, 0, 0, 0, 0]",4.0,82.0,382.6666666666666,0.0,2.0
835,20120414,"[32, 37, 44, 15, 45, 5, 6, 0, 0, 0, 0, 0]",3.0,51.0,302.35714285714283,2.0,0.0
836,20120415,"[27, 50, 2, 29, 23, 28, 25, 0, 0, 0, 0, 0]",5.0,82.0,837.5714285714286,2.0,0.0
837,20120416,"[13, 39, 37, 44, 0, 0, 0, 0, 0, 0, 0, 0]",2.0,40.0,240.0,2.0,1.0
838,20120417,"[13, 39, 37, 44, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,38.0,228.0,1.0,2.0
839,20120418,"[32, 37, 44, 15, 45, 5, 6, 0, 0, 0, 0, 0]",5.0,108.0,640.2857142857143,2.0,0.0
840,20120419,"[50, 48, 43, 42, 41, 4, 9, 43, 10, 11, 12, 23]",2.0,107.0,757.9166666666665,0.0,0.0
841,20120420,"[3, 21, 8, 7, 0, 0, 0, 0, 0, 0, 0, 0]",3.0,97.0,582.0,0.0,2.0
842,20120421,"[22, 13, 37, 39, 44, 16, 5, 0, 0, 0, 0, 0]",2.0,58.0,327.28571428571433,2.0,1.0
843,20120422,"[13, 39, 37, 44, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,81.0,486.0,0.0,0.0
844,20120423,"[30, 26, 49, 24, 29, 23, 28, 25, 0, 0, 0, 0]",1.0,114.0,1175.625,0.0,0.0
845,20120424,"[1, 7, 8, 13, 44, 0, 0, 0, 0, 0, 0, 0]",0.0,67.0,341.70000000000005,1.0,2.0
846,20120425,"[34, 33, 47, 32, 1, 0, 0, 0, 0, 0, 0, 0]",5.0,90.0,396.0,2.0,2.0
847,20120426,"[16, 5, 6, 39, 37, 44, 32, 26, 0, 0, 0, 0]",3.0,87.0,570.9375,2.0,1.0
848,20120427,"[1, 7, 8, 13, 44, 0, 0, 0, 0, 0, 0, 0]",0.0,62.0,316.2,1.0,2.0
849,20120428,"[27, 50, 2, 29, 23, 28, 25, 0, 0, 0, 0, 0]",2.0,81.0,827.3571428571428,0.0,2.0
850,20120429,"[50, 48, 43, 42, 41, 4, 9, 43, 10, 11, 12, 23]",1.0,50.0,354.16666666666674,1.0,2.0
851,20120430,"[50, 48, 43, 42, 40, 35, 27, 25, 23, 2, 36, 0]",4.0,99.0,927.0,0.0,2.0
852,20120501,"[1, 7, 8, 13, 47, 7, 13, 39, 37, 0, 0, 0]",2.0,112.0,684.4444444444445,0.0,2.0
853,20120502,"[50, 48, 43, 42, 40, 35, 27, 25, 23, 2, 36, 0]",5.0,97.0,908.2727272727276,2.0,1.0
854,20120503,"[1, 7, 8, 13, 44, 0, 0, 0, 0, 0, 0, 0]",5.0,52.0,265.20000000000005,0.0,2.0
855,20120504,"[22, 13, 37, 39, 44, 16, 5, 0, 0, 0, 0, 0]",1.0,65.0,366.78571428571433,1.0,2.0
856,20120505,"[16, 5, 6, 39, 37, 44, 32, 26, 0, 0, 0, 0]",0.0,65.0,426.5625,1.0,2.0
857,20120506,"[22, 13, 37, 39, 44, 16, 5, 0, 0, 0, 0, 0]",5.0,45.0,253.92857142857144,0.0,2.0
858,20120507,"[27, 50, 2, 29, 23, 28, 25, 0, 0, 0, 0, 0]",1.0,96.0,980.5714285714286,2.0,2.0
859,20120508,"[7, 8, 6, 13, 44, 0, 0, 0, 0, 0, 0, 0]",3.0,46.0,271.4,0.0,1.0
860,20120509,"[31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0,87.0,348.0,0.0,0.0
861,20120510,"[17, 20, 19, 46, 22, 2, 0, 0, 0, 0, 0, 0]",5.0,88.0,410.6666666666666,0.0,0.0
862,20120511,"[7, 8, 6, 13, 44, 0, 0, 0, 0, 0, 0, 0]",2.0,57.0,336.30000000000007,1.0,2.0
863,20120512,"[16, 5, 6, 39, 37, 44, 32, 26, 0, 0, 0, 0]",0.0,70.0,459.375,1.0,1.0
864,20120513,"[1, 7, 8, 13, 44, 0, 0, 0, 0, 0, 0, 0]",1.0,65.0,331.5,0.0,1.0
865,20120514,"[50, 48, 43, 42, 41, 4, 9, 43, 10, 11, 12, 23]",4.0,55.0,389.58333333333326,1.0,1.0
866,20120515,"[50, 48, 43, 42, 41, 4, 9, 43, 10, 11, 12, 23]",0.0,41.0,290.4166666666667,2.0,1.0
867,20120516,"[50, 48, 43, 42, 40, 35, 27, 25, 23, 2, 36, 0]",2.0,41.0,383.9090909090908,0.0,1.0
868,20120517,"[3, 21, 8, 7, 0, 0, 0, 0, 0, 0, 0, 0]",3.0,55.0,330.0,1.0,1.0
869,20120518,"[16, 5, 6, 34, 47, 0, 0, 0, 0, 0, 0, 0]",3.0,34.0,210.79999999999995,2.0,1.0
870,20120519,"[22, 13, 37, 39, 44, 16, 5, 0, 0, 0, 0, 0]",2.0,47.0,265.2142857142858,2.0,0.0
871,20120520,"[50, 48, 43, 42, 41, 4, 9, 43, 10, 11, 12, 23]",0.0,63.0,446.25,1.0,1.0
872,20120521,"[13, 39, 37, 44, 0, 0, 0, 0, 0, 0, 0, 0]",2.0,92.0,552.0,1.0,2.0
873,20120522,"[50, 48, 43, 42, 41, 4, 9, 43, 10, 11, 12, 23]",2.0,66.0,467.5,1.0,1.0
874,20120523,"[24, 32, 37, 26, 15, 45, 24, 22, 0, 0, 0, 0]",3.0,106.0,715.5,1.0,1.0
875,20120524,"[16, 5, 6, 34, 47, 0, 0, 0, 0, 0, 0, 0]",3.0,40.0,248.0,0.0,0.0
876,20120525,"[50, 48, 43, 42, 40, 35, 27, 25, 23, 2, 36, 0]",1.0,105.0,983.1818181818182,2.0,2.0
877,20120526,"[32, 37, 44, 15, 45, 5, 6, 0, 0, 0, 0, 0]",2.0,50.0,296.4285714285715,2.0,0.0
878,20120527,"[1, 7, 8, 13, 44, 0, 0, 0, 0, 0, 0, 0]",5.0,65.0,331.5,2.0,2.0
879,20120528,"[22, 13, 37, 39, 44, 16, 5, 0, 0, 0, 0, 0]",2.0,100.0,564.2857142857143,0.0,2.0
880,20120529,"[24, 32, 37, 26, 15, 45, 24, 22, 0, 0, 0, 0]",3.0,114.0,769.5,2.0,0.0
881,20120530,"[32, 37, 44, 15, 45, 5, 6, 0, 0, 0, 0, 0]",4.0,111.0,658.0714285714287,2.0,1.0
882,20120531,"[17, 20, 19, 46, 22, 2, 0, 0, 0, 0, 0, 0]",4.0,49.0,228.66666666666669,1.0,0.0
883,20120601,"[50, 48, 43, 42, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,86.0,623.5,1.0,1.0
884,20120602,"[34, 33, 47, 32, 1, 0, 0, 0, 0, 0, 0, 0]",2.0,33.0,145.2,1.0,1.0
885,20120603,"[16, 5, 6, 39, 37, 44, 32, 26, 0, 0, 0, 0]",5.0,119.0,780.9375,1.0,0.0
886,20120604,"[3, 21, 8, 7, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,64.0,384.0,1.0,0.0
887,20120605,"[22, 13, 37, 39, 44, 16, 5, 0, 0, 0, 0, 0]",0.0,90.0,507.8571428571429,2.0,2.0
888,20120606,"[24, 32, 37, 26, 15, 45, 0, 0, 0, 0, 0, 0]",3.0,36.0,246.0,0.0,1.0
889,20120607,"[27, 50, 2, 29, 23, 28, 25, 0, 0, 0, 0, 0]",3.0,109.0,1113.357142857143,0.0,0.0
890,20120608,"[14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,34.0,136.0,0.0,1.0
891,20120609,"[13, 39, 37, 44, 0, 0, 0, 0, 0, 0, 0, 0]",2.0,69.0,414.0,0.0,1.0
892,20120610,"[13, 39, 37, 44, 0, 0, 0, 0, 0, 0, 0, 0]",5.0,83.0,498.0,0.0,2.0
893,20120611,"[50, 48, 43, 42, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,64.0,464.0,0.0,1.0
894,20120612,"[13, 39, 37, 44, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,94.0,564.0,1.0,1.0
895,20120613,"[22, 13, 37, 39, 44, 16, 5, 0, 0, 0, 0, 0]",0.0,79.0,445.78571428571433,1.0,2.0
896,20120614,"[50, 48, 43, 42, 40, 35, 27, 25, 23, 2, 36, 0]",1.0,47.0,440.0909090909091,0.0,0.0
897,20120615,"[16, 5, 6, 39, 37, 44, 32, 26, 0, 0, 0, 0]",2.0,82.0,538.125,1.0,0.0
898,20120616,"[47, 7, 13, 39, 37, 31, 0, 0, 0, 0, 0, 0]",4.0,73.0,468.4166666666667,2.0,1.0
899,20120617,"[27, 50, 2, 29, 23, 28, 25, 0, 0, 0, 0, 0]",5.0,113.0,1154.2142857142858,2.0,2.0
900,20120618,"[30, 26, 49, 24, 29, 23, 28, 25, 0, 0, 0, 0]",5.0,113.0,1165.3125,1.0,2.0
901,20120619,"[16, 5, 6, 39, 37, 44, 32, 26, 0, 0, 0, 0]",2.0,93.0,610.3125,1.0,2.0
902,20120620,"[50, 48, 43, 42, 0, 0, 0, 0, 0, 0, 0, 0]",3.0,110.0,797.5,2.0,2.0
903,20120621,"[47, 7, 13, 39, 37, 31, 0, 0, 0, 0, 0, 0]",2.0,84.0,539.0,0.0,2.0
904,20120622,"[7, 8, 6, 13, 44, 0, 0, 0, 0, 0, 0, 0]",0.0,74.0,436.6,2.0,1.0
905,20120623,"[22, 13, 37, 39, 44, 16, 5, 0, 0, 0, 0, 0]",3.0,68.0,383.71428571428567,1.0,1.0
906,20120624,"[3, 21, 8, 7, 0, 0, 0, 0, 0, 0, 0, 0]",5.0,115.0,690.0,0.0,2.0
907,20120625,"[50, 48, 43, 42, 41, 4, 9, 43, 10, 11, 12, 23]",1.0,85.0,602.0833333333333,2.0,0.0
908,20120626,"[22, 13, 37, 39, 44, 16, 5, 0, 0, 0, 0, 0]",3.0,96.0,541.7142857142857,0.0,2.0
909,20120627,"[50, 48, 43, 42, 40, 35, 27, 25, 23, 2, 36, 0]",4.0,62.0,580.5454545454547,1.0,0.0
910,20120628,"[22, 13, 37, 39, 44, 16, 5, 0, 0, 0, 0, 0]",5.0,79.0,445.78571428571433,0.0,1.0
911,20120629,"[3, 21, 8, 7, 0, 0, 0, 0, 0, 0, 0, 0]",2.0,112.0,672.0,1.0,0.0
912,20120630,"[24, 32, 37, 26, 15, 45, 24, 22, 0, 0, 0, 0]",3.0,99.0,668.25,1.0,2.0
913,20120701,"[17, 20, 19, 46, 22, 2, 0, 0, 0, 0, 0, 0]",5.0,76.0,354.66666666666663,2.0,2.0
914,20120702,"[32, 37, 44, 15, 45, 5, 6, 0, 0, 0, 0, 0]",5.0,82.0,486.142857142857,0.0,0.0
915,20120703,"[50, 48, 43, 42, 40, 35, 27, 25, 23, 2, 36, 0]",5.0,79.0,739.7272727272725,1.0,0.0
916,20120704,"[47, 7, 13, 39, 37, 31, 0, 0, 0, 0, 0, 0]",3.0,53.0,340.08333333333337,2.0,0.0
917,20120705,"[3, 21, 8, 7, 0, 0, 0, 0, 0, 0, 0, 0]",4.0,63.0,378.0,1.0,0.0
918,20120706,"[34, 33, 47, 32, 1, 0, 0, 0, 0, 0, 0, 0]",0.0,49.0,215.6,2.0,2.0
919,20120707,"[1, 7, 8, 13, 44, 0, 0, 0, 0, 0, 0, 0]",0.0,36.0,183.6,1.0,2.0
920,20120708,"[50, 48, 43, 42, 41, 4, 9, 43, 10, 11, 12, 23]",3.0,87.0,616.25,2.0,1.0
921,20120709,"[24, 32, 37, 26, 15, 45, 0, 0, 0, 0, 0, 0]",5.0,38.0,259.6666666666667,1.0,2.0
922,20120710,"[3, 21, 8, 7, 0, 0, 0, 0, 0, 0, 0, 0]",5.0,37.0,222.0,1.0,0.0
923,20120711,"[50, 48, 43, 42, 0, 0, 0, 0, 0, 0, 0, 0]",5.0,85.0,616.25,0.0,2.0
924,20120712,"[14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,102.0,408.0,2.0,2.0
925,20120713,"[50, 48, 43, 42, 41, 4, 9, 43, 10, 11, 12, 23]",4.0,99.0,701.25,1.0,2.0
926,20120714,"[22, 13, 37, 39, 44, 16, 5, 0, 0, 0, 0, 0]",0.0,104.0,586.8571428571429,1.0,0.0
927,20120715,"[16, 5, 6, 39, 37, 44, 32, 26, 0, 0, 0, 0]",1.0,47.0,308.4375,1.0,2.0
928,20120716,"[50, 48, 43, 42, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,32.0,232.0,2.0,0.0
929,20120717,"[13, 39, 37, 44, 0, 0, 0, 0, 0, 0, 0, 0]",3.0,104.0,624.0,1.0,0.0
930,20120718,"[22, 13, 37, 39, 44, 16, 5, 0, 0, 0, 0, 0]",5.0,95.0,536.0714285714287,0.0,2.0
931,20120719,"[31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3.0,97.0,388.0,2.0,1.0
932,20120720,"[32, 37, 44, 15, 45, 5, 6, 0, 0, 0, 0, 0]",5.0,43.0,254.92857142857147,2.0,1.0
933,20120721,"[1, 7, 8, 13, 47, 7, 13, 39, 37, 0, 0, 0]",4.0,114.0,696.6666666666665,0.0,0.0
934,20120722,"[24, 32, 37, 26, 15, 45, 0, 0, 0, 0, 0, 0]",2.0,82.0,560.3333333333334,2.0,2.0
935,20120723,"[16, 5, 6, 34, 47, 0, 0, 0, 0, 0, 0, 0]",2.0,74.0,458.8,1.0,1.0
936,20120724,"[50, 48, 43, 42, 40, 35, 27, 25, 23, 2, 36, 0]",4.0,49.0,458.8181818181818,0.0,0.0
937,20120725,"[3, 21, 8, 7, 0, 0, 0, 0, 0, 0, 0, 0]",2.0,117.0,702.0,1.0,1.0
938,20120726,"[24, 32, 37, 26, 15, 45, 0, 0, 0, 0, 0, 0]",1.0,33.0,225.5,1.0,0.0
939,20120727,"[50, 48, 43, 42, 0, 0, 0, 0, 0, 0, 0, 0]",2.0,71.0,514.75,1.0,2.0
940,20120728,"[14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5.0,42.0,168.0,1.0,0.0
941,20120729,"[32, 37, 44, 15, 45, 5, 6, 0, 0, 0, 0, 0]",4.0,63.0,373.5,2.0,2.0
942,20120730,"[16, 5, 6, 34, 47, 0, 0, 0, 0, 0, 0, 0]",1.0,36.0,223.2,1.0,1.0
943,20120731,"[1, 7, 8, 13, 44, 0, 0, 0, 0, 0, 0, 0]",3.0,40.0,204.0,1.0,0.0
944,20120801,"[16, 5, 6, 34, 47, 0, 0, 0, 0, 0, 0, 0]",0.0,67.0,415.4,0.0,2.0
